filename,B.Code,issue,issue_addressed,addressed_by_whom,notes
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - NN0559.3.xlsm,NN0559.3,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - NN0559.4.xlsm,NN0559.4,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - NN0560.xlsm,NN0560,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - NN0561.xlsm,NN0561,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0001.xlsm,SA0001,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0004.xlsm,SA0004,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0005.xlsm,SA0005,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0006.xlsm,SA0006,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0007.xlsm,SA0007,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0008.xlsm,SA0008,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0009.xlsm,SA0009,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0010.xlsm,SA0010,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0011.xlsm,SA0011,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0012.xlsm,SA0012,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0013.xlsm,SA0013,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0014.xlsm,SA0014,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0016.xlsm,SA0016,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0017.xlsm,SA0017,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0019.xlsm,SA0019,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0022.xlsm,SA0022,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0023.xlsm,SA0023,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0024.xlsm,SA0024,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0025.xlsm,SA0025,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0028.xlsm,SA0028,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0032.xlsm,SA0032,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0033.xlsm,SA0033,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0035.xlsm,SA0035,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0036.xlsm,SA0036,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0037.xlsm,SA0037,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0038.xlsm,SA0038,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0039.xlsm,SA0039,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0040.xlsm,SA0040,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0041.xlsm,SA0041,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0042.xlsm,SA0042,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0043.xlsm,SA0043,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0045.xlsm,SA0045,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0046.xlsm,SA0046,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0047.xlsm,SA0047,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0048.xlsm,SA0048,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0050.xlsm,SA0050,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0052.xlsm,SA0052,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0053.xlsm,SA0053,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0054.1.xlsm,SA0054.1,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0054.2.xlsm,SA0054.2,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0055.xlsm,SA0055,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0056.xlsm,SA0056,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0057.xlsm,SA0057,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0058.xlsm,SA0058,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0059.1.xlsm,SA0059.1,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0059.2.xlsm,SA0059.2,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0059.3.xlsm,SA0059.3,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0060.xlsm,SA0060,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0061.xlsm,SA0061,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0062.xlsm,SA0062,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0064.xlsm,SA0064,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0065.xlsm,SA0065,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SA0066.xlsm,SA0066,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SP0060.xlsm,SP0060,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.24 - SP0065.xlsm,SP0065,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - AC0108.xlsm,AC0108,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - AF0007.2.xlsm,AF0007.2,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - AF0007.3.xlsm,AF0007.3,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - AF0007.4.xlsm,AF0007.4,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - AF0007.5.xlsm,AF0007.5,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - CJ0002.xlsm,CJ0002,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - JO0105.xlsm,JO0105,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - JO0211.xlsm,JO0211,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - JO0212.xlsm,JO0212,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - JO0213.xlsm,JO0213,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - JO0214.xlsm,JO0214,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - JO0216.xlsm,JO0216,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - LM0148.xlsm,LM0148,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - LM0318.xlsm,LM0318,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - NM0063.xlsm,NM0063,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - NN0184.1.xlsm,NN0184.1,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - NN0184.2.xlsm,NN0184.2,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - NN0184.3.xlsm,NN0184.3,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - NN0412.xlsm,NN0412,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - NN0555.xlsm,NN0555,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - SA0051.xlsm,SA0051,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 - SP0047.xlsm,SP0047,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.27 -JO0192.xlsm,JO0192,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.28 - CJ0001.xlsm,CJ0001,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.28 - CJ0077.xlsm,CJ0077,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.28 - HK0157.xlsm,HK0157,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.28 - JO0217.xlsm,JO0217,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.28 - LM0321.xlsm,LM0321,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.28 - NN0427.xlsm,NN0427,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.6 - NM0001.xlsm,NM0001,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.7 - AC0002.xlsm,AC0002,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.7 - AC0003.xlsm,AC0003,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.7 - CJ0003.xlsm,CJ0003,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.7 - JO0003.xlsm,JO0003,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.7 - JO0004.xlsm,JO0004,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.7 - NM0002.xlsm,NM0002,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.7 - NM0003.xlsm,NM0003,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.7 - NM0004.xlsm,NM0004,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.7 - NN0023.xlsm,NN0023,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.7 - NN0410.xlsm,NN0410,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.7 - SP0001.xlsm,SP0001,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.8 - AC0007.xlsm,AC0007,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.8 - AC0009.xlsm,AC0009,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.8 - CJ0004.xlsm,CJ0004,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.8 - CJ0005.xlsm,CJ0005,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.8 - CJ0006.xlsm,CJ0006,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.8 - JO0002.xlsm,JO0002,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.8 - JO0005.xlsm,JO0005,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.8 - JO0007.xlsm,JO0007,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.8 - NN0411.xlsm,NN0411,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.8 - NN0415.xlsm,NN0415,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.9 - AC0010.xlsm,AC0010,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.9 - AC0011.xlsm,AC0011,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.9 - AC0012.xlsm,AC0012,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.9 - AC0013.xlsm,AC0013,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.9 - CJ0007.xlsm,CJ0007,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.9 - CJ0008.xlsm,CJ0008,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.9 - CJ0009.xlsm,CJ0009,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.9 - JO0009.xlsm,JO0009,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.9 - JO0010.xlsm,JO0010,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.9 - NN0414.xlsm,NN0414,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.9 - NN0416.xlsm,NN0416,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.9 - NN0417.xlsm,NN0417,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.9 - NN0418.xlsm,NN0418,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.9 - NN0419.xlsm,NN0419,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.9 - NN0420.xlsm,NN0420,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.9 - SP0002.xlsm,SP0002,Excel import failed,FALSE,"",""
C:/rprojects/common_data/era/data_entry/industrious_elephant_2023/excel_files/V2.0.9 - SP0003.xlsm,SP0003,Excel import failed,FALSE,"",""
